Ogs,name_strain,name_gene,direction,start,end
29866673,Yersinia pestis Nepal516,YPN_1259,forward,1433937,1435064
29866673,Yersinia pestis Pestoides F,YPDSF_2224,reverse,2515118,2516245
29866673,Yersinia pestis Z176003,YPZ3_2449,forward,3165193,3166320
29866673,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3069,reverse,2965396,2966523
29866673,Yersinia pestis biovar Microtus str. 91001,YP_2745,reverse,3045880,3047007
29866673,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1186,forward,1396978,1398105
29866673,Yersinia pseudotuberculosis IP 32953,YPTB2841,reverse,3356488,3357615
29866673,Yersinia pseudotuberculosis PB1/+,YPTS_2950,reverse,3273970,3275097
29866673,Yersinia pseudotuberculosis YPIII,YPK_1293,forward,1422570,1423697
29866674,Yersinia pestis A1122,A1122_11705,reverse,2558588,2559862
29866674,Yersinia pestis Angola,YpAngola_A0417,reverse,432113,433387
29866674,Yersinia pestis Antiqua,YPA_2318,reverse,2596989,2598263
29866674,Yersinia pestis CO92,YPO2878,reverse,3213416,3214690
29866674,Yersinia pestis D106004,YPD4_2259,reverse,2898628,2899902
29866674,Yersinia pestis D182038,YPD8_2430,forward,3091504,3092778
29866674,Yersinia pestis KIM,y1354,forward,1505369,1506643
29866674,Yersinia pestis Nepal516,YPN_1260,forward,1435273,1436547
29866674,Yersinia pestis Pestoides F,YPDSF_2223,reverse,2513635,2514909
29866674,Yersinia pestis Z176003,YPZ3_2450,forward,3166529,3167803
29866674,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3067,reverse,2963913,2965187
29866674,Yersinia pestis biovar Microtus str. 91001,YP_2744,reverse,3044397,3045671
29866674,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1187,forward,1398314,1399588
29866674,Yersinia pseudotuberculosis IP 32953,YPTB2840,reverse,3355005,3356279
29866674,Yersinia pseudotuberculosis PB1/+,YPTS_2949,reverse,3272487,3273761
29866674,Yersinia pseudotuberculosis YPIII,YPK_1294,forward,1423906,1425180
29866675,Yersinia pestis A1122,A1122_11700,reverse,2557939,2558574
29866675,Yersinia pestis Angola,YpAngola_A0416,reverse,431464,432099
29866675,Yersinia pestis Antiqua,YPA_2317,reverse,2596340,2596975
29866675,Yersinia pestis CO92,YPO2877,reverse,3212767,3213402
29866675,Yersinia pestis D106004,YPD4_2258,reverse,2897979,2898614
29866675,Yersinia pestis D182038,YPD8_2431,forward,3092792,3093427
29866675,Yersinia pestis KIM,y1355,forward,1506657,1507292
29866675,Yersinia pestis Nepal516,YPN_1261,forward,1436561,1437196
29866675,Yersinia pestis Pestoides F,YPDSF_2222,reverse,2512986,2513621
29866675,Yersinia pestis Z176003,YPZ3_2451,forward,3167817,3168452
29866675,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3066,reverse,2963264,2963899
29866675,Yersinia pestis biovar Microtus str. 91001,YP_2743,reverse,3043748,3044383
29866675,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1188,forward,1399602,1400237
29866675,Yersinia pseudotuberculosis IP 32953,YPTB2839,reverse,3354356,3354991
29866675,Yersinia pseudotuberculosis PB1/+,YPTS_2948,reverse,3271838,3272473
29866675,Yersinia pseudotuberculosis YPIII,YPK_1295,forward,1425194,1425829
29866676,Yersinia pestis A1122,A1122_11695,reverse,2556746,2557927
29866676,Yersinia pestis Angola,YpAngola_A0415,reverse,430271,431452
29866676,Yersinia pestis Antiqua,YPA_2316,reverse,2595147,2596328
29866676,Yersinia pestis CO92,YPO2876,reverse,3211574,3212755
29866676,Yersinia pestis D106004,YPD4_2257,reverse,2896786,2897967
29866676,Yersinia pestis D182038,YPD8_2432,forward,3093439,3094620
29866676,Yersinia pestis KIM,y1356,forward,1507304,1508485
29866676,Yersinia pestis Nepal516,YPN_1262,forward,1437208,1438389
29866676,Yersinia pestis Pestoides F,YPDSF_2221,reverse,2511793,2512974
29866676,Yersinia pestis Z176003,YPZ3_2452,forward,3168464,3169645
29866676,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3065,reverse,2962071,2963252
29866676,Yersinia pestis biovar Microtus str. 91001,YP_2742,reverse,3042555,3043736
29866676,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1189,forward,1400249,1401430
29866676,Yersinia pseudotuberculosis IP 32953,YPTB2838,reverse,3353163,3354344
29866676,Yersinia pseudotuberculosis PB1/+,YPTS_2947,reverse,3270645,3271826
29866676,Yersinia pseudotuberculosis YPIII,YPK_1296,forward,1425841,1427022
29866677,Yersinia pestis A1122,A1122_11680,reverse,2554401,2555888
29866677,Yersinia pestis Angola,YpAngola_A0414,reverse,428636,430123
29866677,Yersinia pestis Antiqua,YPA_2315,reverse,2593512,2594999
29866677,Yersinia pestis CO92,YPO2875,reverse,3209939,3211426
29866677,Yersinia pestis D106004,YPD4_2256,reverse,2895151,2896638
29866677,Yersinia pestis D182038,YPD8_2433,forward,3094768,3096255
29866677,Yersinia pestis KIM,y1357,forward,1508633,1510120
29866677,Yersinia pestis Nepal516,YPN_1263,forward,1438537,1440024
29866677,Yersinia pestis Pestoides F,YPDSF_2220,reverse,2510158,2511645
29866677,Yersinia pestis Z176003,YPZ3_2453,forward,3169793,3171280
29866677,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3064,reverse,2960436,2961923
29866677,Yersinia pestis biovar Microtus str. 91001,YP_2741,reverse,3040920,3042407
29866677,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1190,forward,1401578,1403065
29866677,Yersinia pseudotuberculosis IP 32953,YPTB2837,reverse,3351528,3353015
29866677,Yersinia pseudotuberculosis PB1/+,YPTS_2946,reverse,3269010,3270497
29866677,Yersinia pseudotuberculosis YPIII,YPK_1297,forward,1427170,1428657
29866680,Yersinia pestis A1122,A1122_11665,forward,2551337,2552716
29866680,Yersinia pestis Angola,YpAngola_A0410,forward,425588,426967
29866680,Yersinia pestis Antiqua,YPA_2313,forward,2590400,2591779
29866680,Yersinia pestis CO92,YPO2872,forward,3206851,3208230
29866680,Yersinia pestis D106004,YPD4_2254,forward,2892095,2893474
29866680,Yersinia pestis D182038,YPD8_2435,reverse,3097924,3099303
29866680,Yersinia pestis KIM,y1361,reverse,1511797,1513176
29866680,Yersinia pestis Nepal516,YPN_1266,reverse,1441717,1443096
29866680,Yersinia pestis Pestoides F,YPDSF_2217,forward,2507070,2508449
29866680,Yersinia pestis Z176003,YPZ3_2455,reverse,3172957,3174336
29866680,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3059,forward,2957348,2958727
29866680,Yersinia pestis biovar Microtus str. 91001,YP_2738,forward,3037856,3039235
29866680,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1193,reverse,1404750,1406126
29866680,Yersinia pseudotuberculosis IP 32953,YPTB2834,forward,3348401,3349780
29866680,Yersinia pseudotuberculosis PB1/+,YPTS_2942,forward,3265885,3267264
29866680,Yersinia pseudotuberculosis YPIII,YPK_1301,reverse,1430339,1431718
29866681,Yersinia pestis A1122,A1122_11660,reverse,2549704,2551167
29866681,Yersinia pestis Angola,YpAngola_A0409,reverse,423955,425502
29866681,Yersinia pestis Antiqua,YPA_2312,reverse,2588767,2590230
29866681,Yersinia pestis CO92,YPO2871,reverse,3205218,3206681
29866681,Yersinia pestis D106004,YPD4_2253,reverse,2890462,2892009
29866681,Yersinia pestis D182038,YPD8_2436,forward,3099389,3100936
29866681,Yersinia pestis KIM,y1362,forward,1513262,1514809
29866681,Yersinia pestis Nepal516,YPN_1267,forward,1443266,1444729
29866681,Yersinia pestis Pestoides F,YPDSF_2216,reverse,2505437,2506900
29866681,Yersinia pestis Z176003,YPZ3_2456,forward,3174422,3175969
29866681,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3058,reverse,2955715,2957178
29866681,Yersinia pestis biovar Microtus str. 91001,YP_2737,reverse,3036223,3037770
29866681,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1194,forward,1406296,1407759
29866681,Yersinia pseudotuberculosis IP 32953,YPTB2833,reverse,3346768,3348315
29866681,Yersinia pseudotuberculosis PB1/+,YPTS_2941,reverse,3264252,3265715
29866681,Yersinia pseudotuberculosis YPIII,YPK_1302,forward,1431888,1433351
29866682,Yersinia pestis A1122,A1122_11650,reverse,2547947,2549524
29866682,Yersinia pestis Angola,YpAngola_A0408,reverse,422193,423770
29866682,Yersinia pestis Antiqua,YPA_2311,reverse,2587010,2588587
29866682,Yersinia pestis CO92,YPO2870,reverse,3203461,3205038
29866682,Yersinia pestis D106004,YPD4_2252,reverse,2888705,2890282
29866682,Yersinia pestis D182038,YPD8_2437,forward,3101116,3102693
29866682,Yersinia pestis KIM,y1363,forward,1514989,1516566
29866682,Yersinia pestis Nepal516,YPN_1268,forward,1444909,1446486
29866682,Yersinia pestis Pestoides F,YPDSF_2215,reverse,2503680,2505257
29866682,Yersinia pestis Z176003,YPZ3_2457,forward,3176149,3177726
29866682,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_3056,reverse,2953958,2955535
29866682,Yersinia pestis biovar Microtus str. 91001,YP_2736,reverse,3034466,3036043
29866682,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1196,forward,1407939,1409516
29866682,Yersinia pseudotuberculosis IP 32953,YPTB2832,reverse,3345011,3346588
29866682,Yersinia pseudotuberculosis PB1/+,YPTS_2940,reverse,3262495,3264072
29866682,Yersinia pseudotuberculosis YPIII,YPK_1303,forward,1433531,1435108
29866687,Yersinia pestis A1122,A1122_11590,reverse,2540609,2541409
29866687,Yersinia pestis Angola,YpAngola_A3091,forward,3266973,3267773
29866687,Yersinia pestis Antiqua,YPA_2299,reverse,2579691,2580491
29866687,Yersinia pestis CO92,YPO2859,reverse,3196123,3196923
29866687,Yersinia pestis D106004,YPD4_2244,reverse,2881367,2882167
29866687,Yersinia pestis D182038,YPD8_2443,forward,3109231,3110031
29866687,Yersinia pestis KIM,y1373,forward,1523104,1523904
29866687,Yersinia pestis Nepal516,YPN_1278,forward,1453024,1453824
29866687,Yersinia pestis Pestoides F,YPDSF_2209,reverse,2496323,2497123
29866687,Yersinia pestis Z176003,YPZ3_2465,forward,3184264,3185064
29866687,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1261,forward,1242264,1243064
29866687,Yersinia pestis biovar Microtus str. 91001,YP_2725,reverse,3026809,3027609
29866687,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1203,forward,1414643,1415443
29866687,Yersinia pseudotuberculosis IP 32953,YPTB2824,reverse,3339691,3340491
29866687,Yersinia pseudotuberculosis PB1/+,YPTS_2930,reverse,3257175,3257975
29866687,Yersinia pseudotuberculosis YPIII,YPK_1321,forward,1450495,1451295
29866689,Yersinia pestis A1122,A1122_11575,reverse,2538919,2539428
29866689,Yersinia pestis Angola,YpAngola_A3093,forward,3268945,3269454
29866689,Yersinia pestis Antiqua,YPA_2296,reverse,2578001,2578510
29866689,Yersinia pestis CO92,YPO2857,reverse,3194433,3194897
29866689,Yersinia pestis D106004,YPD4_2242,reverse,2879677,2880186
29866689,Yersinia pestis D182038,YPD8_2445,forward,3111212,3111721
29866689,Yersinia pestis KIM,y1376,forward,1525085,1525594
29866689,Yersinia pestis Nepal516,YPN_1281,forward,1455005,1455514
29866689,Yersinia pestis Pestoides F,YPDSF_2207,reverse,2494634,2495143
29866689,Yersinia pestis Z176003,YPZ3_2467,forward,3186245,3186754
29866689,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1264,forward,1244268,1244753
29866689,Yersinia pestis biovar Microtus str. 91001,YP_2723,reverse,3025120,3025629
29866689,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1206,forward,1416622,1417131
29866689,Yersinia pseudotuberculosis IP 32953,YPTB2822,reverse,3338003,3338512
29866689,Yersinia pseudotuberculosis PB1/+,YPTS_2928,reverse,3255487,3255996
29866689,Yersinia pseudotuberculosis YPIII,YPK_1323,forward,1452474,1452983
29866697,Yersinia pestis A1122,A1122_11570,forward,2537762,2538652
29866697,Yersinia pestis Angola,YpAngola_A3095,reverse,3269741,3270631
29866697,Yersinia pestis Antiqua,YPA_2295,forward,2576824,2577714
29866697,Yersinia pestis CO92,YPO2856,forward,3193276,3194166
29866697,Yersinia pestis D106004,YPD4_2241,forward,2878500,2879390
29866697,Yersinia pestis D182038,YPD8_2446,reverse,3111988,3112878
29866697,Yersinia pestis KIM,y1378,reverse,1525881,1526771
29866697,Yersinia pestis Nepal516,YPN_1282,reverse,1455801,1456691
29866697,Yersinia pestis Pestoides F,YPDSF_2206,forward,2493457,2494347
29866697,Yersinia pestis Z176003,YPZ3_2468,reverse,3187041,3187931
29866697,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1265,reverse,1245040,1245930
29866697,Yersinia pestis biovar Microtus str. 91001,YP_2722,forward,3023943,3024833
29866697,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1207,reverse,1417418,1418308
29866697,Yersinia pseudotuberculosis IP 32953,YPTB2821,forward,3336826,3337716
29866697,Yersinia pseudotuberculosis PB1/+,YPTS_2927,forward,3254310,3255200
29866697,Yersinia pseudotuberculosis YPIII,YPK_1324,reverse,1453270,1454160
29866698,Yersinia pestis A1122,A1122_11560,forward,2535732,2537126
29866698,Yersinia pestis Angola,YpAngola_A3096,reverse,3271267,3272661
29866698,Yersinia pestis Antiqua,YPA_2294,forward,2574794,2576188
29866698,Yersinia pestis CO92,YPO2855,forward,3191246,3192640
29866698,Yersinia pestis D106004,YPD4_2240,forward,2876545,2877864
29866698,Yersinia pestis D182038,YPD8_2447,reverse,3113514,3114833
29866698,Yersinia pestis KIM,y1379,reverse,1527407,1528801
29866698,Yersinia pestis Nepal516,YPN_1283,reverse,1457327,1458721
29866698,Yersinia pestis Pestoides F,YPDSF_2205,forward,2491427,2492821
29866698,Yersinia pestis Z176003,YPZ3_2469,reverse,3188567,3189886
29866698,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1267,reverse,1246566,1247960
29866698,Yersinia pestis biovar Microtus str. 91001,YP_2721,forward,3021913,3023307
29866698,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1208,reverse,1418946,1420340
29866698,Yersinia pseudotuberculosis IP 32953,YPTB2820,forward,3334795,3336189
29866698,Yersinia pseudotuberculosis PB1/+,YPTS_2926,forward,3252279,3253673
29866698,Yersinia pseudotuberculosis YPIII,YPK_1325,reverse,1454797,1456191
29866699,Yersinia pestis A1122,A1122_11555,forward,2535119,2535457
29866699,Yersinia pestis Angola,YpAngola_A3097,reverse,3272936,3273274
29866699,Yersinia pestis Antiqua,YPA_2293,forward,2574181,2574519
29866699,Yersinia pestis CO92,YPO2854,forward,3190633,3190971
29866699,Yersinia pestis D106004,YPD4_2239,forward,2875857,2876195
29866699,Yersinia pestis D182038,YPD8_2448,reverse,3115183,3115521
29866699,Yersinia pestis KIM,y1380,reverse,1529076,1529459
29866699,Yersinia pestis Nepal516,YPN_1284,reverse,1458996,1459334
29866699,Yersinia pestis Pestoides F,YPDSF_2204,forward,2490814,2491152
29866699,Yersinia pestis Z176003,YPZ3_2470,reverse,3190236,3190574
29866699,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1268,reverse,1248235,1248573
29866699,Yersinia pestis biovar Microtus str. 91001,YP_2720,forward,3021255,3021638
29866699,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1209,reverse,1420638,1420976
29866699,Yersinia pseudotuberculosis IP 32953,YPTB2819,forward,3334159,3334497
29866699,Yersinia pseudotuberculosis PB1/+,YPTS_2925,forward,3251666,3252004
29866699,Yersinia pseudotuberculosis YPIII,YPK_1326,reverse,1456489,1456827
29866700,Yersinia pestis A1122,A1122_11550,forward,2534263,2534982
29866700,Yersinia pestis Angola,YpAngola_A3098,reverse,3273411,3274130
29866700,Yersinia pestis Antiqua,YPA_2292,forward,2573325,2574044
29866700,Yersinia pestis CO92,YPO2853,forward,3189777,3190496
29866700,Yersinia pestis D106004,YPD4_2238,forward,2875001,2875720
29866700,Yersinia pestis D182038,YPD8_2449,reverse,3115658,3116377
29866700,Yersinia pestis KIM,y1381,reverse,1529551,1530270
29866700,Yersinia pestis Nepal516,YPN_1285,reverse,1459471,1460190
29866700,Yersinia pestis Pestoides F,YPDSF_2203,forward,2489958,2490677
29866700,Yersinia pestis Z176003,YPZ3_2471,reverse,3190711,3191430
29866700,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1269,reverse,1248710,1249429
29866700,Yersinia pestis biovar Microtus str. 91001,YP_2719,forward,3020444,3021163
29866700,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1210,reverse,1421113,1421832
29866700,Yersinia pseudotuberculosis IP 32953,YPTB2818,forward,3333303,3334022
29866700,Yersinia pseudotuberculosis PB1/+,YPTS_2924,forward,3250810,3251529
29866700,Yersinia pseudotuberculosis YPIII,YPK_1327,reverse,1456964,1457683
29866702,Yersinia pestis A1122,A1122_11535,forward,2531441,2532838
29866702,Yersinia pestis Angola,YpAngola_A3100,reverse,3275556,3276953
29866702,Yersinia pestis Antiqua,YPA_2289,forward,2570503,2571900
29866702,Yersinia pestis CO92,YPO2850,forward,3186955,3188352
29866702,Yersinia pestis D106004,YPD4_2236,forward,2872179,2873576
29866702,Yersinia pestis D182038,YPD8_2451,reverse,3117802,3119199
29866702,Yersinia pestis KIM,y1383,reverse,1531695,1533092
29866702,Yersinia pestis Nepal516,YPN_1288,reverse,1461615,1463012
29866702,Yersinia pestis Pestoides F,YPDSF_2201,forward,2487135,2488532
29866702,Yersinia pestis Z176003,YPZ3_2473,reverse,3192855,3194252
29866702,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1271,reverse,1250855,1252252
29866702,Yersinia pestis biovar Microtus str. 91001,YP_2717,forward,3017621,3019018
29866702,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1212,reverse,1423258,1424655
29866702,Yersinia pseudotuberculosis IP 32953,YPTB2816,forward,3330480,3331877
29866702,Yersinia pseudotuberculosis PB1/+,YPTS_2922,forward,3247987,3249384
29866702,Yersinia pseudotuberculosis YPIII,YPK_1329,reverse,1459109,1460506
29866705,Yersinia pestis A1122,A1122_11520,forward,2523844,2525178
29866705,Yersinia pestis Angola,YpAngola_A3103,reverse,3283216,3284499
29866705,Yersinia pestis Antiqua,YPA_2286,forward,2562906,2564240
29866705,Yersinia pestis CO92,YPO2847,forward,3179358,3180692
29866705,Yersinia pestis D106004,YPD4_2233,forward,2864582,2865916
29866705,Yersinia pestis D182038,YPD8_2454,reverse,3125462,3126796
29866705,Yersinia pestis KIM,y1386,reverse,1539355,1540689
29866705,Yersinia pestis Nepal516,YPN_1291,reverse,1469275,1470609
29866705,Yersinia pestis Pestoides F,YPDSF_2197,forward,2479555,2480889
29866705,Yersinia pestis Z176003,YPZ3_2476,reverse,3200515,3201849
29866705,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1274,reverse,1258515,1259849
29866705,Yersinia pestis biovar Microtus str. 91001,YP_2714,forward,3010024,3011358
29866705,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1215,reverse,1430918,1432252
29866705,Yersinia pseudotuberculosis IP 32953,YPTB2813,forward,3322883,3324217
29866705,Yersinia pseudotuberculosis PB1/+,YPTS_2919,forward,3240390,3241724
29866705,Yersinia pseudotuberculosis YPIII,YPK_1332,reverse,1466769,1468103
29866706,Yersinia pestis A1122,A1122_11485,forward,2514109,2515461
29866706,Yersinia pestis Angola,YpAngola_A3110,reverse,3292933,3294285
29866706,Yersinia pestis Antiqua,YPA_2276,forward,2551212,2552564
29866706,Yersinia pestis CO92,YPO2840,forward,3169623,3170975
29866706,Yersinia pestis D106004,YPD4_2225,forward,2854845,2856197
29866706,Yersinia pestis D182038,YPD8_2461,reverse,3135179,3136531
29866706,Yersinia pestis KIM,y1394,reverse,1549071,1550423
29866706,Yersinia pestis Nepal516,YPN_1298,reverse,1478992,1480344
29866706,Yersinia pestis Pestoides F,YPDSF_2190,forward,2469820,2471172
29866706,Yersinia pestis Z176003,YPZ3_2483,reverse,3210232,3211584
29866706,Yersinia pestis biovar Medievalis str. Harbin 35,YPC_1281,reverse,1268232,1269584
29866706,Yersinia pestis biovar Microtus str. 91001,YP_2707,forward,3000286,3001641
29866706,Yersinia pseudotuberculosis IP 31758,YpsIP31758_1223,reverse,1440686,1442038
29866706,Yersinia pseudotuberculosis IP 32953,YPTB2806,forward,3313107,3314462
